links_bchighwaycam,links_imageDisplay,links_imageThumbnail,links_replayTheDay,id,highway_number,highway_locationDescription,camName,caption,credit,orientation,latitude,longitude
https://images.drivebc.ca/bchighwaycam/pub/html/www/943.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/943.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/943.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=943,943,35,,Martin Road - S,"Highway 35 near Martin Road between Burns Lake and Francois Lake Northbank Ferry Landing, looking south.",,S,54.128976 ,-125.716121 
https://images.drivebc.ca/bchighwaycam/pub/html/www/944.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/944.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/944.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=944,944,101,Sunshine Coast,Gibsons Bypass - N,"Highway 101 at top of Gibsons Bypass at Stewart Road, looking north.",,N,49.427141 ,-123.508385 
https://images.drivebc.ca/bchighwaycam/pub/html/www/945.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/945.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/945.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=945,945,0,Cecil Lake Rd,Cecil Lake Road,"Cecil Lake Road at 243 Road, looking east.",,E,56.304716 ,-120.558981 
https://images.drivebc.ca/bchighwaycam/pub/html/www/946.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/946.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/946.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=946,946,19,,Nanoose Rest Area - S,"Highway 19 at the Nanoose Rest Area, looking south.",,S,49.253444 ,-124.172072 
https://images.drivebc.ca/bchighwaycam/pub/html/www/947.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/947.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/947.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=947,947,19,,Horne Lake Road - N,"Highway 19 at Horne Lake Road, looking north.",,N,49.371409 ,-124.617461 
https://images.drivebc.ca/bchighwaycam/pub/html/www/948.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/948.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/948.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=948,948,19,,Horne Lake Road - S,"Highway 19 at Horne Lake Road, looking south.",,S,49.371409 ,-124.617461 
https://images.drivebc.ca/bchighwaycam/pub/html/www/949.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/949.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/949.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=949,949,19,,Horne Lake Road - W,"Highway 19 at Horne Lake Road, looking west.",,W,49.371409 ,-124.617461 
https://images.drivebc.ca/bchighwaycam/pub/html/www/950.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/950.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/950.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=950,950,19,,Horne Lake Road - E,"Highway 19 at Horne Lake Road, looking east.",,E,49.371409 ,-124.617461 
https://images.drivebc.ca/bchighwaycam/pub/html/www/951.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/951.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/951.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=951,951,19,,Piercy Road - N,"Hwy 19 at Piercy Road, looking north.",,N,49.698431 ,-125.087108 
https://images.drivebc.ca/bchighwaycam/pub/html/www/952.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/952.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/952.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=952,952,20,,Alexis Creek,"Highway 20 at Stum Lake Road in Alexis Creek, looking west.",,W,52.082720 ,-123.275344 
https://images.drivebc.ca/bchighwaycam/pub/html/www/953.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/953.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/953.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=953,953,19,,Piercy Road - S,"Highway 19 at Piercy Road, looking south.",,S,49.698431 ,-125.087108 
https://images.drivebc.ca/bchighwaycam/pub/html/www/954.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/954.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/954.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=954,954,7,Lougheed Highway,Nelson Street - W,"Highway 7 (Lougheed Highway) at Nelson Street in Mission, looking west.",,W,49.139677 ,-122.359976 
https://images.drivebc.ca/bchighwaycam/pub/html/www/955.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/955.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/955.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=955,955,19,,Port McNeill - W,"Highway 19 at Campbell Way in Port McNeill, looking west.",,W,50.571473 ,-127.068344 
https://images.drivebc.ca/bchighwaycam/pub/html/www/956.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/956.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/956.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=956,956,19,,Port McNeill - E,"Highway 19 at Campbell Way in Port McNeill, looking east.",,E,50.571473 ,-127.068344 
https://images.drivebc.ca/bchighwaycam/pub/html/www/957.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/957.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/957.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=957,957,97,Northern Region,Prince George eastbound,"Highway 97 at Highway 16 junction in Prince George, looking eastbound on Highway 16.",,E,53.897331 ,-122.768097 
https://images.drivebc.ca/bchighwaycam/pub/html/www/958.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/958.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/958.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=958,958,97,Northern Region,Prince George northbound,"Highway 97 at Highway 16 junction in Prince George, looking northbound on Highway 97.",,N,53.897331 ,-122.768097 
https://images.drivebc.ca/bchighwaycam/pub/html/www/959.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/959.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/959.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=959,959,97,Northern Region,Prince George southbound,"Highway 97 at Highway 16 junction in Prince George, looking southbound on Highway 97.",,S,53.897331 ,-122.768097 
https://images.drivebc.ca/bchighwaycam/pub/html/www/960.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/960.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/960.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=960,960,97,Northern Region,Prince George westbound,"Highway 97 at Highway 16 junction in Prince George, looking westbound on Highway 16.",,W,53.897331 ,-122.768097 
https://images.drivebc.ca/bchighwaycam/pub/html/www/961.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/961.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/961.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=961,961,7,Lougheed Highway,Nelson Street - E,"Highway 7 (Lougheed Highway) at Nelson Street in Mission, looking east.",,E,49.139677 ,-122.359976 
https://images.drivebc.ca/bchighwaycam/pub/html/www/965.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/965.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/965.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=965,965,3A,Kaleden to Keremeos,Yellow Lake - E,"Highway 3A (Kaleden to Keremeos) near Sheep Creek Road, looking east.",,E,49.342470 ,-119.728460 
https://images.drivebc.ca/bchighwaycam/pub/html/www/966.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/966.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/966.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=966,966,16,,Tamarack,"Highway 16 about 33 km west of Prince George, looking west.",'This camera is located in a remote area and relies on solar power. As a result transmission delays may occur. Thank you for your understanding.',W,53.831390 ,-123.132220 
https://images.drivebc.ca/bchighwaycam/pub/html/www/967.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/967.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/967.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=967,967,16,,Slim Creek - E,"Highway 16 about 0.4 km east of the Slim Creek Rest Area, looking east.",,E,53.725310 ,-121.136360 
https://images.drivebc.ca/bchighwaycam/pub/html/www/968.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/968.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/968.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=968,968,16,,Slim Creek - W,"Highway 16 about 0.4 km east of the Slim Creek Rest Area, looking west.",,W,53.725310 ,-121.136360 
https://images.drivebc.ca/bchighwaycam/pub/html/www/969.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/969.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/969.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=969,969,23,,Galena Bay Landing - Front,"Highway 23 near the Upper Arrow Lake ferry landing at Galena Bay, looking at front of lineup.",,N,50.625120 ,-117.864430 
https://images.drivebc.ca/bchighwaycam/pub/html/www/971.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/971.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/971.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=971,971,6,,Shuswap Hill - E,"Highway 6 at Shuswap Hill west of Cherryville, looking east.",,E,50.272060 ,-118.789578 
https://images.drivebc.ca/bchighwaycam/pub/html/www/972.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/972.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/972.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=972,972,6,,Shuswap Hill - W,"Highway 6 at Shuswap Hill west of Cherryville, looking west.",,W,50.272060 ,-118.789578 
https://images.drivebc.ca/bchighwaycam/pub/html/www/973.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/973.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/973.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=973,973,7B,Mary Hill Bypass,Mary Hill Bypass - E,"Hwy 7B, on Mary Hill, looking east.",,E,49.246761 ,-122.742876 
https://images.drivebc.ca/bchighwaycam/pub/html/www/974.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/974.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/974.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=974,974,1,Vancouver Island,Goldstream - N,"Highway 1 at Finlayson Arm Road in Goldstream Park, looking north.",,N,48.478235 ,-123.548597 
https://images.drivebc.ca/bchighwaycam/pub/html/www/975.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/975.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/975.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=975,975,1,Vancouver Island,Goldstream - S,"Highway 1 at Finlayson Arm Road in Goldstream Park, looking south.",,S,48.478235 ,-123.548597 
https://images.drivebc.ca/bchighwaycam/pub/html/www/976.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/976.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/976.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=976,976,1,Vancouver Island,Millstream Road - N,"Highway 1 at the Millstream Road, looking north.",,N,48.456879 ,-123.497083 
https://images.drivebc.ca/bchighwaycam/pub/html/www/977.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/977.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/977.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=977,977,1,Vancouver Island,Millstream Road - W,"Highway 1 at Millstream Road, looking west.",,W,48.456879 ,-123.497083 
https://images.drivebc.ca/bchighwaycam/pub/html/www/978.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/978.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/978.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=978,978,1,Vancouver Island,Millstream Road - E,"Highway 1 at Millstream Road, looking east.",,E,48.456879 ,-123.497083 
https://images.drivebc.ca/bchighwaycam/pub/html/www/979.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/979.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/979.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=979,979,97,Northern Region,South Taylor Hill - S,"Highway 97 about 20 km south of Fort St. John at South Taylor Hill, looking south.",,S,56.094910 ,-120.642756 
https://images.drivebc.ca/bchighwaycam/pub/html/www/980.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/980.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/980.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=980,980,97,Northern Region,Mile 73 - S,"Highway 97 at Mile 73 Road about 44 km north of Fort St. John, looking south.",,S,56.541525 ,-121.252604 
https://images.drivebc.ca/bchighwaycam/pub/html/www/981.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/981.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/981.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=981,981,1,Vancouver Island,Carey Road - NW,"Highway 1 at Carey Road, looking northwest.",,NW,48.454751 ,-123.376657 
https://images.drivebc.ca/bchighwaycam/pub/html/www/982.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/982.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/982.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=982,982,1,Vancouver Island,Carey Road - SE,"Highway 1 at Carey Road, looking southeast.",,SE,48.454751 ,-123.376657 
https://images.drivebc.ca/bchighwaycam/pub/html/www/983.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/983.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/983.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=983,983,0,Barnston,Barnston Island - N,"Barnston Island, at Barnston Island Ferry Landing, looking north.",,N,49.192411 ,-122.722826 
https://images.drivebc.ca/bchighwaycam/pub/html/www/984.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/984.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/984.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=984,984,0,Barnston,Barnston Island - W,"Barnston Island, at Barnston Island Ferry Landing, looking west.",,W,49.192411 ,-122.722826 
https://images.drivebc.ca/bchighwaycam/pub/html/www/985.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/985.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/985.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=985,985,0,Barnston,Port Kells - W,"Port Kells, at Barnston Ferry Landing, looking west.",,W,49.191443 ,-122.726530 
https://images.drivebc.ca/bchighwaycam/pub/html/www/986.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/986.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/986.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=986,986,0,Barnston,Port Kells - E,"Port Kells, at Barnston Ferry Landing, looking east.",,E,49.191443 ,-122.726530 
https://images.drivebc.ca/bchighwaycam/pub/html/www/987.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/987.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/987.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=987,987,29,,Hudson's Hope - NE,"Highway 29 about 1.5 km north of Hudson's Hope at Powell Road, looking northeast.",,NE,56.044700 ,-121.889000 
https://images.drivebc.ca/bchighwaycam/pub/html/www/988.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/988.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/988.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=988,988,29,,Hudson's Hope - SW,"Highway 29 about 1.5 km north of Hudson's Hope at Powell Road, looking southwest.",,SW,56.044700 ,-121.889000 
https://images.drivebc.ca/bchighwaycam/pub/html/www/989.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/989.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/989.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=989,989,27,,Spencer Pit - N,"Highway 27 about 12 km south of Fort St. James at Spencer Pit, looking north.",,N,54.345600 ,-124.276440 
https://images.drivebc.ca/bchighwaycam/pub/html/www/990.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/990.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/990.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=990,990,27,,Spencer Pit - S,"Highway 27 about 12 km south of Fort St. James at Spencer Pit, looking south.",,S,54.345600 ,-124.276440 
https://images.drivebc.ca/bchighwaycam/pub/html/www/991.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/991.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/991.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=991,991,15,South Surrey - Whiterock,Hwy 15 at 24 Avenue - N,"Highway 15 at 24 Avenue, looking north.",,N,49.045567 ,-122.735374 
https://images.drivebc.ca/bchighwaycam/pub/html/www/992.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/992.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/992.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=992,992,15,South Surrey - Whiterock,Hwy 15 at 24 Avenue - W,"Highway 15 at 24 Avenue, looking west.",,W,49.045567 ,-122.735374 
https://images.drivebc.ca/bchighwaycam/pub/html/www/993.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/993.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/993.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=993,993,15,South Surrey - Whiterock,Hwy 15 at 24 Avenue - E,"Highway 15 at 24 Avenue, looking east.",,E,49.045567 ,-122.735374 
https://images.drivebc.ca/bchighwaycam/pub/html/www/994.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/994.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/994.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=994,994,15,South Surrey - Whiterock,Hwy 15 at 24 Avenue - S,"Highway 15 at 24 Avenue, looking south.",,S,49.045567 ,-122.735374 
https://images.drivebc.ca/bchighwaycam/pub/html/www/995.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/995.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/995.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=995,995,7B,Mary Hill Bypass,Mary Hill Bypass at Broadway - N,"Hwy 7B (Mary Hill Bypass), at Broadway St in Port Coquitlam, looking north.",,N,49.240799 ,-122.761948 
https://images.drivebc.ca/bchighwaycam/pub/html/www/996.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/996.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/996.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=996,996,7B,Mary Hill Bypass,Mary Hill Bypass at Broadway - W,"Hwy 7B (Mary Hill Bypass), at Broadway St in Port Coquitlam, looking west.",,W,49.240799 ,-122.761948 
https://images.drivebc.ca/bchighwaycam/pub/html/www/997.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/997.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/997.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=997,997,7B,Mary Hill Bypass,Mary Hill Bypass at Broadway - E,"Hwy 7B (Mary Hill Bypass), at Broadway St in Port Coquitlam, looking east.",,E,49.240799 ,-122.761948 
https://images.drivebc.ca/bchighwaycam/pub/html/www/998.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/998.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/998.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=998,998,7,Lougheed Highway,Haney Bypass - NW,"Highway 7 (Lougheed Highway) near River Road on-ramp, looking northwest.",,NW,49.211874 ,-122.602518 
